loan_id,customer_id,disbursement_date,loan_amount,interest_rate,term_months,product_type_id,channel_id,dsa_id,region_id,loan_status,total_received,credit_score,created_at,updated_at
LN023843,52077,10/11/23,455000000,7.56,48,2,3,,2,Approved,592592000,High,10/11/23 20:52,11/3/23 20:52
LN023844,36730,3/14/23,318000000,19.84,60,3,3,,3,Approved,633456000,High,3/14/23 0:53,4/2/23 0:53
LN023845,82981,7/13/23,490000000,24.79,12,3,3,,1,Approved,611471000,High,7/13/23 17:25,8/7/23 17:25
LN023846,89817,10/1/23,115000000,6.87,12,3,3,,1,Approved,122900500,High,10/1/23 18:11,10/20/23 18:11
LN023847,82138,10/18/23,338000000,9.25,24,2,1,,3,Approved,400530000,Medium,10/18/23 22:23,10/26/23 22:23
LN023848,75573,10/17/23,302000000,14.27,60,1,3,,2,Approved,517477000,Low,10/17/23 1:50,11/5/23 1:50
LN023849,38869,11/15/23,407000000,19.75,48,1,1,,1,Approved,728530000,Low,11/15/23 13:26,11/17/23 13:26
LN023850,41076,7/27/23,429000000,22.96,12,2,2,,2,Charged-off,527498400,Low,7/27/23 17:08,8/26/23 17:08
LN023851,96005,3/23/23,449000000,19.58,24,1,3,,1,Approved,624828400,Medium,3/23/23 6:52,4/10/23 6:52
LN023852,35094,7/18/23,299000000,20.42,48,2,3,,3,Approved,543223200,Medium,7/18/23 3:02,8/7/23 3:02
LN023853,36817,11/7/23,254000000,14.04,60,3,1,,1,Charged-off,432308000,Medium,11/7/23 4:11,12/4/23 4:11
LN023854,20555,8/24/23,477000000,12.12,24,1,1,,2,Approved,592624800,Medium,8/24/23 5:07,9/17/23 5:07
LN023855,80656,1/8/23,184000000,15.16,48,2,3,,2,Approved,295577600,High,1/8/23 22:47,1/16/23 22:47
LN023856,90214,9/28/23,328000000,17.99,60,2,3,,3,Approved,623036000,High,9/28/23 4:01,10/22/23 4:01
LN023857,60193,4/30/23,97000000,15.05,12,3,3,,3,Approved,111598500,Low,4/30/23 15:42,5/7/23 15:42
LN023858,14715,10/4/23,307000000,20.81,60,2,1,,1,Approved,626433500,Low,10/4/23 19:53,10/18/23 19:53
LN023859,44162,8/10/23,300000000,8.14,24,1,3,,1,Approved,348840000,High,8/10/23 11:20,9/8/23 11:20
LN023860,48458,10/13/23,73000000,12.92,12,3,3,,3,Approved,82431600,Medium,10/13/23 20:34,10/19/23 20:34
LN023861,13140,10/12/23,438000000,6.33,36,3,3,,3,Approved,521176200,Medium,10/12/23 4:45,10/19/23 4:45
LN023862,84174,9/24/23,300000000,18.43,24,3,3,,2,Approved,410580000,High,9/24/23 18:55,9/30/23 18:55
LN023863,27383,11/22/23,356000000,20.14,36,2,2,,3,Approved,571095200,Low,11/22/23 5:04,11/24/23 5:04
LN023864,27718,10/17/23,397000000,18.35,60,3,3,,1,Approved,761247500,High,10/17/23 5:28,10/22/23 5:28
LN023865,86160,3/2/23,405000000,24.1,48,2,2,,2,Approved,795420000,High,3/2/23 7:09,3/28/23 7:09
LN023866,67399,8/30/23,205000000,23.64,12,1,3,,2,Approved,253462000,Medium,8/30/23 8:14,9/25/23 8:14
LN023867,97008,9/28/23,326000000,10.41,24,3,3,,1,Approved,393873200,Medium,9/28/23 2:46,10/17/23 2:46
LN023868,31863,12/16/23,281000000,9.86,12,1,3,,3,Approved,308706600,High,12/16/23 6:19,1/12/24 6:19
LN023869,81626,12/5/23,223000000,5.51,60,2,3,,2,Approved,284436500,High,12/5/23 11:14,12/11/23 11:14
LN023870,21377,11/25/23,354000000,15.05,60,2,3,,2,Approved,620385000,High,11/25/23 13:19,12/17/23 13:19
LN023871,93031,9/6/23,201000000,22.22,48,1,3,,2,Approved,379648800,High,9/6/23 16:35,9/22/23 16:35
LN023872,70523,11/11/23,190000000,8.15,48,3,3,,1,Approved,251940000,Medium,11/11/23 17:00,11/23/23 17:00
LN023873,24870,2/7/23,400000000,16.87,24,2,1,,3,Approved,534960000,High,2/7/23 4:40,3/2/23 4:40
LN023874,67487,7/6/23,101000000,19.41,12,2,2,,1,Charged-off,120604100,Medium,7/6/23 11:49,8/2/23 11:49
LN023875,29300,1/16/23,174000000,12.35,24,3,1,,3,Approved,216978000,Medium,1/16/23 0:04,2/12/23 0:04
LN023876,65951,7/9/23,69000000,19.06,36,2,1,,2,Approved,108454200,Medium,7/9/23 23:33,7/20/23 23:33
LN023877,77639,10/30/23,422000000,21.75,60,3,3,,1,Charged-off,880925000,Low,10/30/23 7:18,11/9/23 7:18
LN023878,82126,8/8/23,391000000,5.21,36,2,3,,1,Charged-off,452113300,Medium,8/8/23 17:43,8/20/23 17:43
LN023879,52980,4/3/23,392000000,19.7,36,1,3,,1,Approved,623672000,High,4/3/23 11:44,4/27/23 11:44
LN023880,42050,7/5/23,395000000,17,12,1,2,,1,Approved,462150000,Low,7/5/23 14:38,7/22/23 14:38
LN023881,12921,8/21/23,275000000,21.9,36,1,3,,1,Approved,455675000,High,8/21/23 4:12,8/31/23 4:12
LN023882,80270,2/9/23,246000000,7.77,36,1,1,,2,Approved,303342600,High,2/9/23 14:29,3/8/23 14:29
LN023883,95293,10/19/23,216000000,21.14,48,1,3,,1,Approved,398649600,Low,10/19/23 5:58,11/9/23 5:58
LN023884,40328,8/21/23,326000000,7.82,24,3,1,,3,Approved,376986400,High,8/21/23 23:31,8/22/23 23:31
LN023885,70820,7/13/23,32000000,16.7,48,2,3,,1,Approved,53376000,High,7/13/23 15:43,8/9/23 15:43
LN023886,33138,1/12/23,97000000,10.42,12,2,3,,2,Approved,107107400,Medium,1/12/23 23:52,1/17/23 23:52
LN023887,91573,12/21/23,447000000,9.8,24,2,1,,3,Charged-off,534612000,High,12/21/23 3:57,1/18/24 3:57
LN023888,22094,11/1/23,176000000,14.97,24,1,3,,3,Approved,228694400,High,11/1/23 8:54,11/5/23 8:54
LN023889,75264,5/2/23,363000000,20.15,60,1,2,,3,Approved,728722500,High,5/2/23 3:08,5/2/23 3:08
LN023890,19028,3/6/23,349000000,17.9,60,1,3,,2,Approved,661355000,High,3/6/23 6:28,3/26/23 6:28
LN023891,25432,1/12/23,193000000,24.77,36,3,3,,3,Approved,336418300,Medium,1/12/23 9:31,1/29/23 9:31
LN023892,53819,2/14/23,42000000,7.38,24,1,2,,2,Approved,48199200,Medium,2/14/23 5:57,2/14/23 5:57
LN023893,98627,3/9/23,411000000,19.44,24,2,3,,3,Approved,570796800,High,3/9/23 16:57,3/20/23 16:57
LN023894,91122,8/9/23,385000000,6.11,60,1,2,,1,Approved,502617500,High,8/9/23 22:16,8/15/23 22:16
LN023895,15312,12/26/23,112000000,12.15,36,2,3,,3,Approved,152824000,Medium,12/26/23 16:52,1/12/24 16:52
LN023896,35973,7/3/23,98000000,11.87,60,2,2,,3,Approved,156163000,Medium,7/3/23 6:26,7/25/23 6:26
LN023897,65305,8/21/23,126000000,10.12,24,2,3,,1,Charged-off,151502400,Medium,8/21/23 4:54,8/30/23 4:54
LN023898,38973,11/20/23,390000000,15.65,12,1,1,,1,Approved,451035000,High,11/20/23 6:52,12/14/23 6:52
LN023899,54390,9/25/23,361000000,9.87,60,2,2,,3,Approved,539153500,High,9/25/23 10:46,10/10/23 10:46
LN023900,26099,10/23/23,75000000,12.35,48,1,3,,1,Approved,112050000,High,10/23/23 22:12,11/22/23 22:12
LN023901,59956,10/14/23,291000000,22.19,60,3,3,,1,Approved,613864500,Medium,10/14/23 16:47,11/9/23 16:47
LN023902,24063,4/6/23,64000000,11.47,24,1,3,,3,Charged-off,78681600,High,4/6/23 7:56,4/27/23 7:56
LN023903,91919,7/14/23,399000000,24.72,36,1,2,,1,Approved,694898400,High,7/14/23 23:52,8/4/23 23:52
LN023904,19605,1/8/23,111000000,10.52,24,1,3,,1,Approved,134354400,High,1/8/23 16:43,1/26/23 16:43
LN023905,87904,6/4/23,430000000,23.06,36,2,3,,1,Approved,727474000,High,6/4/23 8:40,7/2/23 8:40
LN023906,82964,2/10/23,349000000,13.63,24,2,1,,1,Charged-off,444137400,Medium,2/10/23 6:08,3/4/23 6:08
LN023907,61205,10/11/23,364000000,23.15,48,3,3,,2,Approved,701064000,Medium,10/11/23 3:27,10/15/23 3:27
LN023908,25817,1/3/23,485000000,13.54,48,1,2,,3,Charged-off,747676000,High,1/3/23 23:04,1/17/23 23:04
LN023909,12420,10/20/23,205000000,20.41,36,3,3,,2,Approved,330521500,Low,10/20/23 10:33,11/8/23 10:33
LN023910,94448,7/8/23,178000000,13,48,2,2,,3,Approved,270560000,High,7/8/23 5:09,7/19/23 5:09
LN023911,79853,3/13/23,192000000,17.42,12,2,3,,3,Approved,225446400,High,3/13/23 0:24,3/15/23 0:24
LN023912,99897,2/7/23,285000000,6.03,12,1,1,,3,Approved,302185500,Medium,2/7/23 20:47,2/13/23 20:47
LN023913,37728,8/25/23,324000000,16.98,48,2,1,,3,Approved,544060800,Medium,8/25/23 8:37,9/21/23 8:37
LN023914,67858,7/4/23,214000000,11.32,60,2,2,,3,Approved,335124000,Medium,7/4/23 6:19,7/9/23 6:19
LN023915,59089,6/21/23,226000000,24.93,48,3,3,,1,Charged-off,451367200,Medium,6/21/23 1:11,7/21/23 1:11
LN023916,94257,9/19/23,158000000,21.21,36,2,3,,2,Charged-off,258535400,High,9/19/23 14:59,10/13/23 14:59
LN023917,38964,6/10/23,165000000,6.59,48,2,1,,2,Approved,208494000,High,6/10/23 20:16,7/3/23 20:16
LN023918,86992,3/2/23,189000000,8.97,48,1,3,,3,Charged-off,256813200,Medium,3/2/23 8:08,3/10/23 8:08
LN023919,52240,8/24/23,166000000,17.32,36,1,2,,1,Approved,252253600,Medium,8/24/23 16:25,9/5/23 16:25
LN023920,93449,9/7/23,44000000,11.01,12,3,1,,3,Approved,48844400,Medium,9/7/23 8:54,9/17/23 8:54
LN023921,22675,8/22/23,68000000,9.26,60,3,1,,3,Charged-off,99484000,Medium,8/22/23 3:49,8/24/23 3:49
LN023922,70049,5/29/23,250000000,12.11,24,1,3,,3,Approved,310550000,Medium,5/29/23 12:36,6/15/23 12:36
LN023923,91664,12/28/23,241000000,7.12,60,2,1,,1,Charged-off,326796000,Medium,12/28/23 22:10,1/3/24 22:10
LN023924,58436,2/16/23,94000000,16.09,24,3,3,,1,Approved,124249200,Low,2/16/23 17:20,3/9/23 17:20
LN023925,50213,12/10/23,399000000,10.66,48,3,2,,3,Charged-off,569133600,High,12/10/23 15:32,12/21/23 15:32
LN023926,38111,3/12/23,25000000,22.34,12,2,2,,3,Approved,30585000,Medium,3/12/23 2:14,4/9/23 2:14
LN023927,14284,9/7/23,294000000,5.66,48,1,3,,1,Approved,360561600,Medium,9/7/23 21:04,10/7/23 21:04
LN023928,27585,6/1/23,140000000,12.02,24,1,3,,1,Approved,173656000,Medium,6/1/23 21:02,6/20/23 21:02
LN023929,75039,7/17/23,69000000,15.99,12,2,3,,1,Approved,80033100,High,7/17/23 9:48,7/20/23 9:48
LN023930,17131,11/5/23,235000000,9.7,24,2,3,,3,Charged-off,280590000,Low,11/5/23 4:53,11/13/23 4:53
LN023931,53382,4/5/23,342000000,6.15,48,1,3,,1,Approved,426132000,Low,4/5/23 11:41,4/18/23 11:41
LN023932,43527,2/8/23,378000000,6.45,24,1,3,,3,Approved,426762000,High,2/8/23 1:43,2/11/23 1:43
LN023933,97493,2/19/23,151000000,8.19,12,1,1,,1,Approved,163366900,Medium,2/19/23 22:36,3/11/23 22:36
LN023934,40936,10/5/23,74000000,10.44,60,2,3,,3,Approved,112628000,High,10/5/23 11:14,10/10/23 11:14
LN023935,97081,12/11/23,353000000,19.11,48,2,1,,3,Approved,622833200,Medium,12/11/23 19:20,12/12/23 19:20
LN023936,63441,11/27/23,20000000,14.49,24,1,1,,3,Approved,25796000,Low,11/27/23 4:38,11/30/23 4:38
LN023937,64598,10/10/23,30000000,5.66,24,2,3,,1,Approved,33396000,High,10/10/23 22:38,11/2/23 22:38
LN023938,89220,3/16/23,356000000,8.1,60,2,3,,1,Approved,500180000,High,3/16/23 11:15,3/24/23 11:15
LN023939,30642,5/24/23,48000000,12.36,12,1,3,,1,Approved,53932800,High,5/24/23 7:43,5/25/23 7:43
LN023940,79907,2/17/23,141000000,13.4,36,2,3,,1,Approved,197682000,High,2/17/23 21:52,3/12/23 21:52
LN023941,22651,11/8/23,440000000,6.26,36,2,3,,2,Approved,522632000,High,11/8/23 0:04,11/22/23 0:04
LN023942,11665,12/31/23,113000000,7.42,36,2,3,,1,Approved,138153800,Medium,12/31/23 19:36,1/18/24 19:36
LN023943,16918,10/31/23,117000000,10.24,48,1,3,,3,Approved,164923200,High,10/31/23 12:25,11/28/23 12:25
LN023944,33007,7/26/23,425000000,21.73,36,1,1,,1,Approved,702057500,Medium,7/26/23 12:15,8/11/23 12:15
LN023945,85730,3/12/23,289000000,9.18,36,2,2,,3,Approved,368590600,Medium,3/12/23 23:31,4/10/23 23:31
LN023946,35035,8/12/23,96000000,9.54,60,1,1,,1,Approved,141792000,Medium,8/12/23 23:20,8/19/23 23:20
LN023947,99352,5/17/23,192000000,14.89,36,2,2,,1,Approved,277766400,High,5/17/23 18:41,5/25/23 18:41
LN023948,98602,4/1/23,161000000,22.83,24,1,2,,1,Charged-off,234512600,High,4/1/23 16:46,4/1/23 16:46
LN023949,86749,3/25/23,481000000,15.56,60,2,2,,2,Approved,855218000,High,3/25/23 16:52,3/25/23 16:52
LN023950,98148,3/14/23,48000000,6.59,24,1,3,,3,Approved,54326400,Low,3/14/23 20:44,3/28/23 20:44
LN023951,32211,11/5/23,37000000,8.73,48,2,3,,2,Approved,49920400,High,11/5/23 20:42,12/1/23 20:42
LN023952,64587,9/2/23,218000000,22.12,60,3,2,,3,Approved,459108000,Medium,9/2/23 7:38,9/16/23 7:38
LN023953,36866,6/21/23,254000000,22.54,24,1,2,,3,Approved,368503200,Low,6/21/23 13:29,7/16/23 13:29
LN023954,17344,9/20/23,184000000,20.91,24,1,2,,1,Approved,260948800,Medium,9/20/23 10:04,9/22/23 10:04
LN023955,78737,10/28/23,446000000,15.84,12,1,2,,1,Approved,516646400,Low,10/28/23 22:55,11/22/23 22:55
LN023956,80288,2/8/23,347000000,13.78,12,2,2,,1,Approved,394816600,Medium,2/8/23 6:13,3/1/23 6:13
LN023957,72546,8/19/23,256000000,10.36,12,1,1,,1,Approved,282521600,High,8/19/23 16:40,9/8/23 16:40
LN023958,20327,1/28/23,147000000,15.96,12,1,1,,1,Charged-off,170461200,High,1/28/23 7:11,2/10/23 7:11
LN023959,58659,12/29/23,361000000,18.66,36,2,2,,2,Approved,563087800,Medium,12/29/23 15:42,1/18/24 15:42
LN023960,55797,5/16/23,47000000,16.99,48,2,3,,3,Approved,78941200,Medium,5/16/23 19:58,5/17/23 19:58
LN023961,81627,7/7/23,343000000,9.51,36,2,3,,3,Approved,440857900,Low,7/7/23 11:53,7/10/23 11:53
LN023962,37608,5/17/23,100000000,23.06,48,3,2,,1,Approved,192240000,Medium,5/17/23 15:29,6/9/23 15:29
LN023963,38285,3/9/23,246000000,12.81,60,1,1,,3,Approved,403563000,High,3/9/23 5:05,3/9/23 5:05
LN023964,98534,2/23/23,322000000,22.7,48,2,2,,2,Approved,614376000,High,2/23/23 7:35,3/12/23 7:35
LN023965,58634,10/11/23,496000000,12.95,36,1,3,,2,Approved,688696000,Low,10/11/23 17:46,11/3/23 17:46
LN023966,50289,6/27/23,287000000,5.77,60,2,3,,3,Approved,369799500,High,6/27/23 21:23,7/22/23 21:23
LN023967,98479,12/15/23,93000000,19.76,60,1,3,,1,Approved,184884000,High,12/15/23 3:23,1/7/24 3:23
LN023968,28007,5/31/23,436000000,23.4,60,2,3,,3,Approved,946120000,High,5/31/23 14:24,6/7/23 14:24
LN023969,35257,7/10/23,47000000,10.1,12,2,2,,2,Approved,51747000,Medium,7/10/23 23:14,8/3/23 23:14
LN023970,95054,9/6/23,150000000,15.85,36,2,3,,2,Approved,221325000,High,9/6/23 2:26,9/9/23 2:26
LN023971,39784,1/24/23,224000000,21.15,12,2,1,,3,Approved,271376000,High,1/24/23 4:21,2/20/23 4:21
LN023972,48588,6/13/23,270000000,11.42,24,3,1,,1,Approved,331668000,High,6/13/23 19:53,7/12/23 19:53
LN023973,54221,8/11/23,64000000,10.72,60,2,2,,3,Approved,98304000,Medium,8/11/23 5:04,8/25/23 5:04
LN023974,31378,9/16/23,131000000,13.22,60,3,3,,2,Approved,217591000,Medium,9/16/23 2:54,10/11/23 2:54
LN023975,14696,3/6/23,101000000,16.01,60,1,2,,1,Approved,181850500,Low,3/6/23 8:10,3/13/23 8:10
LN023976,44635,1/2/23,187000000,16.05,36,1,3,,1,Approved,277040500,High,1/2/23 10:56,1/11/23 10:56
LN023977,68543,10/23/23,275000000,14.73,60,1,2,,2,Approved,477537500,High,10/23/23 3:32,11/18/23 3:32
LN023978,91259,3/14/23,54000000,21.41,36,1,1,,2,Approved,88684200,High,3/14/23 3:28,4/2/23 3:28
LN023979,29207,3/6/23,404000000,8.06,24,2,2,,1,Approved,469124800,Medium,3/6/23 22:31,3/29/23 22:31
LN023980,37524,7/7/23,82000000,6.7,24,2,3,,1,Approved,92988000,Medium,7/7/23 21:43,7/25/23 21:43
LN023981,38554,9/12/23,65000000,8.37,24,1,2,,3,Approved,75881000,Medium,9/12/23 2:30,9/25/23 2:30
LN023982,21817,1/1/23,194000000,19.08,12,2,2,,3,Approved,231015200,Medium,1/1/23 8:10,1/7/23 8:10
LN023983,65258,12/30/23,230000000,7.9,60,2,3,,1,Approved,320850000,High,12/30/23 22:22,1/4/24 22:22
LN023984,72582,10/22/23,335000000,11.46,24,1,3,,2,Charged-off,411782000,High,10/22/23 7:04,10/25/23 7:04
LN023985,10168,1/10/23,480000000,22.59,48,3,3,,3,Approved,913728000,Medium,1/10/23 1:43,1/21/23 1:43
LN023986,52981,1/26/23,170000000,7.8,36,1,2,,1,Approved,209780000,High,1/26/23 3:38,2/6/23 3:38
LN023987,75199,2/2/23,27000000,15.56,48,2,3,,2,Approved,43804800,Medium,2/2/23 1:00,2/9/23 1:00
LN023988,74948,11/20/23,449000000,15.12,24,2,3,,1,Approved,584777600,Low,11/20/23 16:13,12/10/23 16:13
LN023989,67782,7/24/23,51000000,5.68,12,2,3,,1,Approved,53896800,High,7/24/23 11:12,8/17/23 11:12
LN023990,90759,4/23/23,31000000,7.31,12,2,3,,1,Approved,33266100,High,4/23/23 6:24,4/30/23 6:24
LN023991,71599,12/27/23,469000000,24.01,48,1,3,,1,Approved,919427600,High,12/27/23 12:43,1/23/24 12:43
LN023992,83563,6/25/23,179000000,24.22,24,2,3,,1,Approved,265707600,Medium,6/25/23 23:05,7/14/23 23:05
LN023993,26291,7/29/23,93000000,22.49,60,2,1,,1,Approved,197578500,High,7/29/23 1:30,8/23/23 1:30
LN023994,63833,5/21/23,30000000,13.64,36,3,2,,3,Charged-off,42276000,High,5/21/23 6:04,6/4/23 6:04
LN023995,97057,1/28/23,111000000,16.86,36,3,1,,3,Approved,167143800,High,1/28/23 8:52,2/24/23 8:52
LN023996,97154,8/24/23,42000000,21.48,12,1,2,,1,Approved,51021600,Low,8/24/23 13:49,9/22/23 13:49
LN023997,42992,3/29/23,260000000,18.52,48,2,2,,1,Approved,452608000,High,3/29/23 19:41,4/8/23 19:41
LN023998,49350,4/19/23,158000000,22.9,24,1,3,,2,Approved,230364000,Medium,4/19/23 9:31,4/25/23 9:31
LN023999,11573,3/11/23,478000000,11.31,24,2,3,,3,Approved,586123600,Low,3/11/23 17:55,3/14/23 17:55
LN024000,18577,5/23/23,129000000,17.48,60,1,3,,2,Approved,241746000,Low,5/23/23 9:50,6/7/23 9:50
LN024001,18712,8/29/23,263000000,16.34,60,2,2,,3,Approved,477871000,High,8/29/23 3:32,9/8/23 3:32
LN024002,39948,4/1/23,29000000,24.69,24,1,3,,2,Charged-off,43320200,High,4/1/23 5:49,4/5/23 5:49
LN024003,87700,9/15/23,69000000,22.56,24,1,3,,1,Approved,100132800,Low,9/15/23 7:12,10/11/23 7:12
LN024004,15217,3/25/23,313000000,8.3,36,2,2,,1,Charged-off,390937000,High,3/25/23 4:45,4/23/23 4:45
LN024005,70178,10/14/23,443000000,6.18,48,2,2,,3,Charged-off,552509600,Low,10/14/23 4:18,11/9/23 4:18
LN024006,95062,11/9/23,343000000,13.93,36,1,1,,3,Approved,486339700,High,11/9/23 6:11,11/26/23 6:11
LN024007,36409,6/17/23,399000000,15.91,60,1,3,,3,Approved,716404500,Low,6/17/23 7:47,6/29/23 7:47
LN024008,59040,5/24/23,120000000,20.8,12,1,3,,3,Charged-off,144960000,Low,5/24/23 5:48,5/27/23 5:48
LN024009,88270,1/3/23,225000000,8.19,24,1,2,,3,Approved,261855000,High,1/3/23 1:08,1/28/23 1:08
LN024010,89066,1/30/23,258000000,23.4,24,3,3,,3,Approved,378744000,High,1/30/23 19:02,2/4/23 19:02
LN024011,87930,2/15/23,273000000,16.43,48,3,1,,1,Approved,452415600,High,2/15/23 16:31,3/16/23 16:31
LN024012,77035,9/6/23,355000000,21.85,60,1,1,,1,Approved,742837500,High,9/6/23 8:30,9/27/23 8:30
LN024013,19669,9/24/23,361000000,21.73,24,1,1,,3,Approved,517890600,High,9/24/23 17:52,9/29/23 17:52
LN024014,68247,11/30/23,394000000,24.04,36,1,3,,2,Approved,678152800,High,11/30/23 10:58,12/8/23 10:58
LN024015,68975,9/22/23,286000000,18.17,48,3,2,,3,Charged-off,493864800,Medium,9/22/23 16:11,9/22/23 16:11
LN024016,38562,4/4/23,95000000,20.68,24,2,3,,2,Approved,134292000,High,4/4/23 2:01,5/2/23 2:01
LN024017,31629,3/24/23,261000000,21.41,12,1,2,,2,Charged-off,316880100,High,3/24/23 19:38,4/21/23 19:38
LN024018,71463,12/19/23,248000000,14.36,60,2,3,,3,Charged-off,426064000,High,12/19/23 10:23,1/8/24 10:23
LN024019,56007,5/15/23,430000000,13.65,48,1,3,,2,Approved,664780000,High,5/15/23 7:04,6/5/23 7:04
LN024020,28128,8/20/23,439000000,23.93,36,2,1,,1,Approved,754158100,Medium,8/20/23 19:57,8/21/23 19:57
LN024021,12039,5/4/23,76000000,6.34,60,2,3,,1,Approved,100092000,Low,5/4/23 3:34,5/5/23 3:34
LN024022,13857,2/16/23,349000000,24.06,24,3,3,,3,Approved,516938800,Medium,2/16/23 8:29,2/20/23 8:29
LN024023,69019,3/11/23,333000000,16.57,12,2,1,,3,Approved,388178100,High,3/11/23 16:23,3/21/23 16:23
LN024024,80486,8/3/23,79000000,10.89,36,2,1,,3,Approved,104809300,Low,8/3/23 0:24,8/21/23 0:24
LN024025,99007,2/7/23,378000000,16.14,60,2,1,,2,Approved,683046000,Low,2/7/23 17:58,2/13/23 17:58
LN024026,90977,7/19/23,435000000,17.76,24,3,3,,3,Approved,589512000,High,7/19/23 12:03,8/3/23 12:03
LN024027,22735,10/5/23,134000000,7.22,48,3,3,,3,Approved,172699200,High,10/5/23 19:10,10/31/23 19:10
LN024028,97951,7/11/23,407000000,18.4,24,2,3,,3,Approved,556776000,Medium,7/11/23 15:00,8/2/23 15:00
LN024029,44511,1/4/23,251000000,23.05,48,2,3,,2,Approved,482422000,High,1/4/23 17:43,1/14/23 17:43
LN024030,56051,9/4/23,191000000,24.43,48,3,2,,3,Approved,377645200,Medium,9/4/23 7:00,10/1/23 7:00
LN024031,62693,2/3/23,76000000,17,24,2,1,,3,Approved,101840000,High,2/3/23 16:22,2/20/23 16:22
LN024032,79152,1/31/23,43000000,11.54,12,1,1,,1,Approved,47962200,Medium,1/31/23 21:05,2/2/23 21:05
LN024033,90919,6/29/23,161000000,16.27,48,1,3,,3,Approved,265778800,Medium,6/29/23 5:47,7/16/23 5:47
LN024034,39756,10/15/23,329000000,5.06,48,2,1,,3,Charged-off,395589600,Medium,10/15/23 4:13,10/22/23 4:13
LN024035,13894,11/25/23,487000000,23.38,24,3,3,,3,Charged-off,714721200,Medium,11/25/23 7:41,12/5/23 7:41
LN024036,53232,12/24/23,115000000,20.69,48,1,3,,1,Approved,210174000,High,12/24/23 3:48,12/25/23 3:48
LN024037,63214,1/31/23,245000000,8.33,36,1,1,,3,Approved,306225500,High,1/31/23 14:28,2/20/23 14:28
LN024038,79817,2/16/23,301000000,17.19,60,3,3,,3,Approved,559709500,Low,2/16/23 18:54,2/17/23 18:54
LN024039,73862,3/1/23,393000000,5.41,24,1,3,,1,Approved,435522600,High,3/1/23 6:20,3/6/23 6:20
LN024040,40036,10/22/23,426000000,9.32,36,1,1,,1,Approved,545109600,Medium,10/22/23 4:47,10/26/23 4:47
LN024041,28584,7/10/23,466000000,8.4,48,1,1,,3,Approved,622576000,Medium,7/10/23 12:49,7/27/23 12:49
LN024042,42308,1/1/23,471000000,8.12,48,2,3,,1,Approved,623980800,Medium,1/1/23 22:10,1/16/23 22:10
LN024043,38333,11/9/23,418000000,16.04,48,2,3,,3,Approved,686188800,Medium,11/9/23 1:50,12/9/23 1:50
LN024044,45949,4/2/23,188000000,24.29,60,2,2,,1,Approved,416326000,High,4/2/23 17:36,4/25/23 17:36
LN024045,94795,8/26/23,363000000,7.61,12,3,1,,3,Approved,390624300,Low,8/26/23 0:13,9/3/23 0:13
LN024046,49288,2/25/23,383000000,22.46,24,3,3,,1,Approved,555043600,Medium,2/25/23 21:04,2/25/23 21:04
LN024047,88588,12/3/23,124000000,6.65,36,2,3,,1,Approved,148738000,High,12/3/23 20:20,12/24/23 20:20
LN024048,87807,2/14/23,335000000,6.66,12,1,3,,3,Charged-off,357311000,High,2/14/23 7:08,3/2/23 7:08
LN024049,55267,6/11/23,181000000,17.56,24,2,3,,1,Approved,244567200,High,6/11/23 15:14,6/29/23 15:14
LN024050,42175,4/6/23,432000000,16.49,48,2,1,,3,Approved,716947200,Medium,4/6/23 2:18,4/21/23 2:18
LN024051,18915,8/7/23,293000000,11.88,48,2,3,,3,Approved,432233600,Medium,8/7/23 12:42,8/18/23 12:42
LN024052,91658,2/11/23,145000000,15.67,36,1,2,,1,Approved,213164500,High,2/11/23 3:38,3/3/23 3:38
LN024053,82454,1/23/23,209000000,20.1,12,1,2,,2,Approved,251009000,Medium,1/23/23 21:19,2/7/23 21:19
LN024054,69722,7/5/23,208000000,20.47,48,1,1,,2,Approved,378310400,Low,7/5/23 7:54,7/27/23 7:54
LN024055,75298,4/27/23,105000000,5.24,60,3,3,,2,Approved,132510000,High,4/27/23 2:32,5/13/23 2:32
LN024056,23805,8/14/23,376000000,6.56,24,1,3,,3,Approved,425331200,High,8/14/23 15:19,9/6/23 15:19
LN024057,95134,1/28/23,85000000,5.07,36,2,2,,3,Approved,97928500,Medium,1/28/23 18:32,2/5/23 18:32
LN024058,50517,10/19/23,170000000,5.31,60,1,2,,2,Approved,215135000,Medium,10/19/23 10:17,11/15/23 10:17
LN024059,64716,3/11/23,62000000,21.79,36,2,2,,3,Approved,102529400,Medium,3/11/23 9:12,3/15/23 9:12
LN024060,12871,4/13/23,374000000,6.67,24,2,3,,2,Approved,423891600,High,4/13/23 20:25,5/12/23 20:25
LN024061,47375,1/23/23,496000000,19.22,12,1,2,,2,Approved,591331200,High,1/23/23 18:35,1/30/23 18:35
LN024062,55741,1/17/23,95000000,24.6,60,2,2,,1,Approved,211850000,Low,1/17/23 19:05,1/28/23 19:05
LN024063,33148,8/25/23,187000000,21.42,48,2,2,,3,Approved,347221600,Medium,8/25/23 8:24,8/27/23 8:24
